dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,local,arquivamento,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,regime,linksOrigem,norma,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,325,1967,DEPUTADO MÁRIO HUGO LADEIRA                ARENA,CRIA O PARQUE ESTADUAL DA SERRA DA CANASTRA.,MEIO AMBIENTE,"CRIAÇÃO, PARQUE ESTADUAL DA SERRA DA CANASTRA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-09-19,000150966,PL. 325 1967 - PROJETO DE LEI,328,MEIO AMBIENTE,NA,NA,20131022,1746,rosanacf,1967-09-15,"list(passo = 1, data = ""1967-09-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 9 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 20 3 1968\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 4 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 4 1968\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. AGOSTINHO CAMPOS NETO\nPUBLICAÇÃO: 1 12 1967\nAGRICULTURA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ORLANDO ANDRADE\nPUBLICAÇÃO: 1 12 1967\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GERALDO SANTANNA\nPUBLICAÇÃO: 1 12 1967\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JORGE FERRAZ\nPUBLICAÇÃO: 29 3 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 20 4 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 5 1968"")",list(),list(),N,"list(id = 328, nome = ""DEPUTADO MÁRIO HUGO LADEIRA"", partido = ""ARENA"")",NA,NULL,LEI 4731 1968 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4731/1968,LEI 4731 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,324,1967,GOVERNADOR DO ESTADO,"AUTORIZA ANULAÇÃO DE DOTAÇÕES ORÇAMENTÁRIAS PARA OS FINS QUE
MENCIONA.",NA,"AUTORIZAÇÃO, EXECUTIVO, ANULAÇÃO, DOTAÇÃO ORÇAMENTÁRIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-09-19,000150967,PL. 324 1967 - PROJETO DE LEI,,"EXECUTIVO
ORÇAMENTO",NA,NA,20130318,0926,vitoria,1967-09-15,"list(passo = 1, data = ""1967-09-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 6 10 1967\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 6 10 1967\nESPECIAL\nPERDEU PRAZO\nCUMPRINDO O DISPOSTO NO PARÁGRAFO SEGUNDO DO ART. 49 DA\nCONSTITUIÇÃO ESTADUAL, A MESA CONSIDERA APROVADO O PROJETO 324 1967\nE DETERMINA SE FACA O RESPECTIVO OFÍCIO AO PODER EXECUTIVO, EM\n17 10 1967.\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 10 1967"")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 97 1967"")",LEI 4621 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4621/1967,LEI 4621 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,323,1967,GOVERNADOR DO ESTADO,"AUTORIZA ABERTURA À SECRETARIA DA AGRICULTURA DO CRÉDITO ESPECIAL
DE 10.000,00 PARA EXERCÍCIO DE CONVÊNIO COM O INSTITUTO DO AÇÚCAR
E DO ÁLCOOL.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE AGRICULTURA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-09-19,000150968,PL. 323 1967 - PROJETO DE LEI,,CRÉDITO,NA,NA,20101209,1651,m17461,1967-09-15,"list(passo = 1, data = ""1967-09-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. GERARDO RENAULT\nPUBLICAÇÃO: 6 10 1967\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 6 10 1967\nESPECIAL\nPERDEU PRAZO\nCUMPRINDO O DISPOSTO NO PARÁGRAFO SEGUNDO DO ART. 49 DA\nCONSTITUIÇÃO ESTADUAL, A MESA CONSIDERA APROVADO O PROJETO 323 1967\nE DETERMINA SE FACA O RESPECTIVO OFÍCIO AO PODER EXECUTIVO,\nEM 17 10 1967.\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 10 1967."")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 96 1967"")",LEI 4622 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4622/1967,LEI 4622 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,322,1967,DEPUTADO TARGINO RAIMUNDO                  MDB,"DÁ AO GRUPO ESCOLAR DE ESTIVA A DENOMINAÇÃO DE GRUPO ESCOLAR BASÍLIO
FRANCISCO XAVIER.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, ESTIVA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-09-19,000150969,PL. 322 1967 - PROJETO DE LEI,1190,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120402,1449,rosanacf,1967-09-15,"list(passo = 1, data = ""1967-09-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 9 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 3 1968 COM EMENDA\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 21 5 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 5 1968\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 30 9 1967\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RONALDO CANEDO\nPARECER SOBRE EMENDA\nPUBLICAÇÃO: 30 11 1967\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 30 3 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 25 5 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 6 1968"")",list(),list(),N,"list(id = 1190, nome = ""DEPUTADO TARGINO RAIMUNDO"", partido = ""MDB"")",NA,NULL,LEI 4809 1968 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4809/1968,LEI 4809 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,321,1967,DEPUTADO JOÃO NAVARRO                      ARENA,"DÁ A DENOMINAÇÃO DE ESCOLA INFANTIL COMBINADA DR. HERMAN GRIBEL À
ESCOLA INFANTIL COMBINADA DO BAIRRO SÃO LUCAS, EM BELO HORIZONTE.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-09-16,000150970,PL. 321 1967 - PROJETO DE LEI,311,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120402,1449,rosanacf,1967-09-14,"list(passo = 1, data = ""1967-09-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 9 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 20 10 1967\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 23 11 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 11 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 30 9 1967\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 28 10 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 29 11 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 8 12 1967"")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",NA,NULL,LEI 4682 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4682/1967,LEI 4682 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,320,1967,DEPUTADO AGOSTINHO CAMPOS NETO             ARENA,"DENOMINA DE PROFESSORA NOEME NOGUEIRA AS ESCOLAS COMBINADAS DE
MONSENHOR IZIDRO, DO MUNICÍPIO DE ITAVERAVA.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, ITAVERAVA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-09-15,000150971,PL. 320 1967 - PROJETO DE LEI,730,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120403,1029,rosanacf,1967-09-13,"list(passo = 1, data = ""1967-09-13"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 9 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 20 10 1967\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 23 11 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 11 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 30 9 1967\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 28 10 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 29 11 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 12 1967"")",list(),list(),N,"list(id = 730, nome = ""DEPUTADO AGOSTINHO CAMPOS NETO"", partido = ""ARENA"")",NA,NULL,LEI 4673 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4673/1967,LEI 4673 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,319,1967,DEPUTADA MARIA PENA                        ARENA,DISPÕE SOBRE CONTAGEM DE TEMPO DOS SERVIDORES EM ZONAS INSALUBRES.,ADMINISTRAÇÃO PÚBLICA,"NORMAS, CONTAGEM, TEMPO DE SERVIÇO, SERVIDOR PÚBLICO ESTADUAL,
CONDIÇÕES DE TRABALHO, INSALUBRIDADE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-09-15,000150972,PL. 319 1967 - PROJETO DE LEI,748,"ADMINISTRAÇÃO ESTADUAL
PESSOAL",ARQUIVO,19710131,20150303,1145,malves,1967-09-13,"list(passo = 1, data = ""1967-09-13"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 9 1967\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 748, nome = ""DEPUTADA MARIA PENA"", partido = ""ARENA"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,318,1967,COMISSÃO CONSTITUIÇÃO E JUSTIÇA,"CONCEDE SUBVENÇÕES A DIVERSAS INSTITUIÇÕES, PARA O ANO DE 1968.",NA,"CONCESSÃO, SUBVENÇÃO, ENTIDADE, EXERCÍCIO FINANCEIRO SEGUINTE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-09-14,000150973,PL. 318 1967 - PROJETO DE LEI,,SUBVENÇÃO,ARQUIVO,19710131,20130318,0924,vitoria,1967-09-12,"list(passo = 1, data = ""1967-09-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 19 9 1967 COM EMENDAS\nEMENDAS PUBLICADAS EM 19 10 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 22 11 1967 COM EMENDAS\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1967\nEMENDAS PUBLICADAS EM 16 12 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1967\nCOMISSÕES:\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FUHAD SAHIONE\nPUBLICAÇÃO: 27 9 1967\nFINANÇAS\nSEGUNDA DISCUSSÃO\nPARECER SOBRE EMENDAS\nRELATOR: DEP. FUHAD SAHIONE\nPUBLICAÇÃO: 21 11 1967\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARCUS CHERÉM\nPUBLICAÇÃO: 28 11 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALMEIDA PEIXOTO\nPUBLICAÇÃO: NÃO CONSTA\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),N,NULL,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,317,1967,DEPUTADO AGOSTINHO CAMPOS NETO             ARENA,"RECONHECE DE UTILIDADE PÚBLICA O ORFANATO LAR DE MARIA COM SEDE EM
CONSELHEIRO LAFAIETE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CONSELHEIRO LAFAIETE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-09-14,000150974,PL. 317 1967 - PROJETO DE LEI,730,UTILIDADE PÚBLICA,NA,NA,20120302,1447,rosanacf,1967-09-12,"list(passo = 1, data = ""1967-09-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 27 9 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 10 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 23 9 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALMEIDA PEIXOTO\nPUBLICAÇÃO: 6 10 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 10 1967"")",list(),list(),N,"list(id = 730, nome = ""DEPUTADO AGOSTINHO CAMPOS NETO"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,NULL,LEI 4614 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4614/1967,LEI 4614 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,316,1967,GOVERNADOR DO ESTADO,"REORGANIZA A PENITENCIÁRIA AGRÍCOLA DE NEVES E CONTÉM OUTRAS
PROVIDÊNCIAS.","ADMINISTRAÇÃO PÚBLICA
SEGURANÇA PÚBLICA","ORGANIZAÇÃO ADMINISTRATIVA, PENITENCIÁRIA, MUNICÍPIO, RIBEIRÃO DAS
NEVES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-09-14,000150975,PL. 316 1967 - PROJETO DE LEI,,"EXECUTIVO
ORGANIZAÇÃO ADMINISTRATIVA
SEGURANÇA PÚBLICA",NA,NA,20151124,1627,malves,1967-09-12,"list(passo = 1, data = ""1967-09-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA).\nPERDERAM PRAZO\nAPROVADO PELA COMISSÃO ESPECIAL, DE ACORDO COM O ORIGINAL, EM\n12 10 1967.\nPUBLICAÇÃO: 17 10 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 25 10 1967"")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 94 1967"")",LEI 4616 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4616/1967,LEI 4616 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,315,1967,GOVERNADOR DO ESTADO,"AUTORIZA ABERTURA DE CRÉDITO ESPECIAL DE 60.500,00 À SECRETARIA DE
ESTADO DA SAÚDE, PARA CONTRATAÇÃO DE MÉDICOS LEPRÓLOGOS, PARA
EXERCÍCIO NOS SANATÓRIOS DO DEPARTAMENTO DE LEPRA, NO INTERIOR DO
ESTADO).",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE SAÚDE (SES).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-09-14,000150976,PL. 315 1967 - PROJETO DE LEI,,CRÉDITO,NA,NA,20101209,1629,m17461,1967-09-12,"list(passo = 1, data = ""1967-09-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nEMENDAS PUBLICADAS EM 27 9 1967\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO, FINANÇAS (REUNIÃO CONJUNTA)\nPERDERAM PRAZO\nAPROVADO PELA COMISSÃO ESPECIAL DE ACORDO COM O ORIGINAL E\nREJEITADA A EMENDA 1, EM 12 10 1967\nPUBLICAÇÃO: 17 10 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 25 10 1967"")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""MSG 93 1967"")",LEI 4617 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4617/1967,LEI 4617 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,314,1967,GOVERNADOR DO ESTADO,"DISPÕE SOBRE EXTRAÇÕES ESPECIAIS DE NATAL DA LOTERIA DO ESTADO DE
MINAS
GERAIS.","ADMINISTRAÇÃO PÚBLICA
ESPORTE E LAZER","NORMAS, EXTRAÇÃO, CARÁTER EXTRAORDINÁRIO, LOTERIA DO ESTADO DE MINAS
GERAIS (LEMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-09-14,000150977,PL. 314 1967 - PROJETO DE LEI,,"ESPORTE E LAZER
LOTERIA DO ESTADO DE MINAS GERAIS (LEMG)",NA,NA,20170816,1557,m17461,1967-09-12,"list(passo = 1, data = ""1967-09-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 9 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 9 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 26 9 1967\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FUHAD SAHIONE\nPUBLICAÇÃO: 26 9 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 4 10 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 13 10 1967"")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 92 1967"")",LEI 4597 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4597/1967,LEI 4597 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,313,1967,GOVERNADOR DO ESTADO,"CRIA FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS EM VIÇOSA.","ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO","CRIAÇÃO, ESTABELECIMENTO DE ENSINO, ENSINO SUPERIOR, FILOSOFIA,
CIÊNCIAS, LETRAS, MUNICÍPIO, VIÇOSA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-09-14,000150978,PL. 313 1967 - PROJETO DE LEI,,ESTABELECIMENTO DE ENSINO,NA,NA,20131024,1511,rosanacf,1967-09-12,"list(passo = 1, data = ""1967-09-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 18 9 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 9 1967\nTERCEIRA DISCUSSÃO:\nAPROVAÇÃO: 29 9 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 9 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. AGOSTINHO CAMPOS NETO\nPUBLICAÇÃO: 26 9 1967\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 26 9 1967\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARCUS CHERÉM\nPUBLICAÇÃO: 26 9 1967\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FUHAD SAHIONE\nPUBLICAÇÃO: 29 9 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 4 10 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 13 10 1967"")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 91 1967"")",LEI 4599 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4599/1967,LEI 4599 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,312,1967,GOVERNADOR DO ESTADO,"DÁ NOVA DESTINAÇÃO AO IMÓVEL, QUE ESPECIFICA, DOADO AO ESTADO,
PELO MUNICÍPIO DE SALINAS.
(DESTINA IMÓVEL DO ESTADO À EDIFICAÇÃO DE PRÉDIO PARA
FUNCIONAMENTO DE UM GINÁSIO.)",NA,"ALTERAÇÃO, DESTINAÇÃO, IMÓVEL, MUNICÍPIO, SALINAS, CONSTRUÇÃO, PRÉDIO,
ESTABELECIMENTO DE ENSINO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-09-14,000150979,PL. 312 1967 - PROJETO DE LEI,,IMÓVEL,NA,NA,20130318,0917,vitoria,1967-09-12,"list(passo = 1, data = ""1967-09-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 18 9 67\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 9 1967\nTERCEIRA DISCUSSÃO:\nAPROVAÇÃO: 28 9 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 10 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. AGOSTINHO CAMPOS NETO\nPUBLICAÇÃO: 23 9 1967\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. AGOSTINHO CAMPOS NETO\nPUBLICAÇÃO: 27 9 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALMEIDA PEIXOTO\nPUBLICAÇÃO: 6 10 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 10 1967"")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 90 1967"")",LEI 4608 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4608/1967,LEI 4608 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,311,1967,GOVERNADOR DO ESTADO,"AUTORIZA O GOVERNO DO ESTADO DE MINAS GERAIS A RECEBER DOAÇÃO DE
IMÓVEL DE PROPRIEDADE DO DR. IANCU STEURMAN, EM IGARAPÉ.",NA,"AUTORIZAÇÃO, EXECUTIVO, RECEBIMENTO, DOAÇÃO, IMÓVEL, PARTICULAR,
MUNICÍPIO, IGARAPÉ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-09-14,000150980,PL. 311 1967 - PROJETO DE LEI,,IMÓVEL,NA,NA,20130318,0916,vitoria,1967-09-12,"list(passo = 1, data = ""1967-09-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 10 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 10 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 6 10 1967\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. HERÁCLITO ORTIGA\nPUBLICAÇÃO: 6 10 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 26 10 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 11 1967"")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 89 1967"")",LEI 4626 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4626/1967,LEI 4626 1967 - LEI ORDINÁRIA,NA,NA
